0.7111012,-0.17085461,-0.7397273,-0.7776465,0.5106277,0.46024436,-0.58639115,0.97336113,0.5113677,-0.055649083,0.8309071,-0.08212986,-0.9496839,-0.57448757,-0.42567518,0.37857378,
0.0014217208,-0.11570182,-0.0024107827,-0.029794779,-0.11836698,0.016219672,-0.0002753326,-0.07522357,0.00973675,-0.47257382,-0.16223039,-0.0119592585,0.008942629,0.23036517,-0.05051412,0.15528111,
0.14607656,0.11981893,0.07581778,0.09257585,-0.029406106,-0.4202411,-0.22162181,-0.019358698,-0.08232011,0.09562484,0.111111075,-0.18530942,0.21038201,-0.29464498,0.14280815,-0.7168517,
-0.11571678,-0.9250395,0.3102438,0.019353924,0.1343726,-0.52270836,-0.043102022,0.074889585,-0.05689162,-0.033706173,-1.1060302,0.11930641,-0.50906897,0.20956214,0.32448485,0.06459755,
-0.023655789,0.044476256,0.1141814,-0.07066345,-7.460444e-05,0.13702168,0.056318823,0.00026901544,0.02986213,-0.047885884,0.1261165,0.079784386,-0.16739663,-0.054352645,-0.035676956,-0.0032916183,
0.5544471,0.3545359,-0.48792207,-0.82328784,-0.6108031,-0.55153936,0.38870722,-0.70217156,0.1613952,-0.6789558,-0.21895438,0.33175683,0.36455634,0.575472,-0.40625447,0.11230366,
-0.036824834,-0.49510396,0.081636794,-0.0403066,0.059657294,-0.41679546,-0.0077789514,0.08805801,-0.014796024,-0.06893221,-0.81485236,0.029264526,0.011062786,0.14851916,0.11781166,0.041443475,
-0.11927958,0.13660486,-0.5983,0.22520085,0.07416443,-0.37965807,-0.31479868,-0.096164584,0.0036937278,0.20604034,0.11014963,-0.23197415,0.21147855,-1.0555227,-0.2968572,-0.72426564,
0.16466834,-0.18549578,-0.1502497,0.025912227,-0.06643947,-0.10837945,0.05598041,-0.062131383,-0.1623663,0.07089268,0.024000464,0.17053285,0.15493107,0.19233556,0.05221325,-0.19005954,
-0.06745035,0.08515114,0.17428847,-0.33996338,-0.2032186,0.1453692,0.13279067,-0.10125969,-0.034541976,-0.21864055,0.20103821,0.09849162,-0.13615605,-0.18039827,-0.32825375,-0.055885855,
-0.48333716,1.7264766,-0.60304517,-0.87352335,-0.70394677,-0.6425409,0.5116053,0.30047888,2.2857764,0.30901045,-0.7959475,2.5126648,-0.4398107,-0.40572852,-0.67583984,-0.46836033,
0.11466823,0.5494997,-0.47825295,-0.16627198,-0.19769768,-0.76162994,0.11561945,0.10587224,0.33468002,0.15814905,-0.20926619,0.1691233,0.01874019,-0.028226068,-0.15944989,-0.7040791,
-0.74404824,0.067873254,-3.0361276e-05,0.28659335,0.1877594,-0.3473027,0.05849099,0.36096343,0.41104198,0.41490334,-0.025265051,0.048523903,-0.0057515316,-0.012217516,0.05252282,-0.77311265,
0.011505985,-0.08409564,-0.45225286,0.12577721,0.01500202,0.07360279,0.04925046,-0.019369682,0.020010335,-0.17898555,-0.03156859,-0.05635955,0.19190027,0.16209042,-0.17071211,0.09422145,
-0.2349616,-0.14203899,-0.41342527,0.34751835,-0.00815753,0.17476174,0.055779494,-0.12129878,-0.12353859,-0.10842286,-0.09500301,-0.14832543,0.41259786,0.12823,-0.30349696,0.09762462,
-0.2394035,-0.36593643,-0.3320947,0.27838373,-0.15089399,0.18345314,0.065726265,-0.26719373,-0.27702907,-0.1194407,-0.043396357,-0.3043741,0.36594507,0.113479525,-0.37249544,0.10073571,
0.13343091,0.06120878,-0.01537859,0.07964172,0.13629453,0.035800558,-0.2774103,0.010059477,0.040750775,0.0825446,0.14910626,-0.34816867,0.09065421,-0.5274899,0.033325486,-0.06397126,
0.6988101,-0.39643744,-1.0024047,-0.41031653,0.19534107,0.74338454,-0.34796,1.1472889,0.17109898,-0.33525872,1.2038391,-0.112207614,-1.1490688,0.028521612,-0.7100654,0.6405469,
-0.61638826,0.054959174,-0.03571272,0.13484883,0.1669842,-0.271026,0.060659308,0.3337023,0.60081077,0.40311557,-0.03969779,0.18416074,-0.03124438,0.0050310683,-0.042538572,-0.7643357,
0.48748308,-0.61991245,0.33734044,-0.5558602,0.7631697,-0.06663229,-0.5034086,0.1951694,-0.04863349,-0.4472667,-0.40213916,-0.29029074,0.24196985,-0.7252738,0.65860844,-0.27258876,
0.10355415,0.11007856,0.02671984,0.056765825,0.02847819,-0.5012923,-0.14816974,0.0016283102,-0.036081433,0.059654888,0.085545294,-0.18733567,0.17795639,-0.28720573,0.07509756,-0.6427077,
-0.22134748,-0.7569716,0.05078131,-0.17541979,0.027784117,-0.3297892,-0.014695224,-0.029840596,-0.02363986,-0.067108326,-0.9051606,0.08167018,-0.41181022,0.2725767,0.08302654,0.0790096,
-0.04224731,-0.35946473,-0.071361706,0.08331051,-0.010187016,-0.009808709,-0.015235481,-0.04359992,-0.02453874,-0.044173308,-0.6565802,-0.028597351,-0.00827975,0.24639076,-0.009580455,0.109486416,
-0.28348598,-0.48641157,0.19531126,-0.017579192,-0.008024948,-0.18363246,-0.011211888,-0.06290568,0.03395326,0.019837676,-0.76619864,0.13543999,-0.47390443,0.39255434,0.15812461,0.1460456,
0.3967685,-0.4531703,-0.013487144,-0.6602516,0.47367254,0.096919104,-0.8155568,0.41123462,0.1255398,-0.46155342,0.010570151,-0.119574,-0.100348905,-0.25633344,0.01594662,0.32740974,
-0.13695449,-0.8258717,0.15682091,0.023661528,0.11095826,-0.48729476,-0.04762595,0.05104415,-0.032482963,-0.0069680847,-0.8193563,0.029606307,-0.32698584,0.12539113,0.23271836,0.055824663,
0.35532174,0.49678305,-0.36321145,-1.1067024,-0.90087944,-0.33537707,1.1102468,-0.45356742,0.10494938,-0.3668847,-0.29398134,0.4074562,0.34327707,0.44143286,-0.51963764,-0.14415039,
-0.095337905,-0.08593722,-0.062082235,0.24294858,0.035254795,0.10489631,0.029866744,0.032756254,-0.012312866,-0.009389656,-0.04798906,-0.032605108,0.14514285,0.09633254,-0.05000757,0.095161214,
0.012671579,0.07713936,0.15488127,-0.023150047,-0.04928759,0.20093831,0.06786303,0.01475275,-0.010410769,-0.028403912,0.13894944,0.13033618,-0.13606897,-0.037097875,0.010210107,-0.028824719,
0.41658637,-0.5337312,0.020793086,-0.63756126,0.6059659,0.10181166,-0.41616526,0.27516207,-0.025619883,-0.7416901,-0.10650986,-0.13903351,0.033108193,-0.38347727,0.18722247,0.059589095,
0.27201036,-0.5924652,0.07309967,-0.5278147,0.3828432,-0.014428085,-0.33835262,0.23602687,-0.022763586,-0.42999068,-0.11480568,-0.006358612,0.07119015,-0.07639958,0.17793225,0.16238086,
0.7041427,-0.596145,-0.1326374,-0.5442087,0.45718473,0.4703373,-0.13329077,0.8455204,0.15201078,-0.5606243,0.36925116,-0.15486182,-0.13484646,-0.40531415,-0.13817151,0.60544264,
0.05478345,0.009728661,-0.49830762,0.13589466,0.7547329,0.270178,-0.41761124,0.44841075,0.46103868,0.23800567,0.48580354,-0.010734704,-0.16967502,-0.24942124,-0.9342092,0.39137688,
0.25695917,0.8117025,-1.2929282,-0.9169404,-0.808524,-0.78520983,0.8041442,0.012891991,0.2925552,-0.11450575,-0.5834274,0.54714847,0.14617413,0.052320242,-0.6652184,-0.9143129,
-1.1110958,-0.048030253,0.03840606,0.3405249,0.17290166,-0.23891369,0.11285563,0.48747653,0.51452637,0.44476098,0.022029346,0.112192184,-0.13214678,0.08322327,0.0798946,-0.6416899,
0.07351182,-0.11386646,0.2848052,-0.35034376,-0.13424934,-0.39644602,-0.46851084,-0.46723217,-0.072682485,-0.12510344,-0.16709886,0.14553323,-0.072640374,0.3979991,0.20806053,0.2408908,
-0.66854936,0.20616637,-0.5433522,0.7867852,0.641955,-0.27299544,-0.2929352,0.31159842,0.7750801,1.6107016,0.24990606,-0.073912114,0.3495033,-0.17499724,-0.6479662,-0.26987103,
0.13681963,0.025389299,-0.013532861,0.06630197,0.105068095,-0.0062722396,-0.28003523,0.045895852,0.05310479,0.11220202,0.18364388,-0.29692212,0.08141583,-0.65183693,0.07873592,-0.008834179,
0.0049994495,0.36141655,-0.23167998,-0.059190616,-0.25552857,-0.5039569,0.43784025,0.033374786,0.5341444,0.06938664,-0.6201904,0.51821536,-0.07022441,-0.039397247,-0.13494024,-0.6957642,
-0.16801651,-0.5202935,-0.31831583,0.22388789,-0.18928635,0.19631876,0.066093184,-0.16456729,-0.22867888,-0.2609048,-0.17566387,-0.20853762,0.26155153,0.12543009,-0.20074308,0.104892835,
0.31470042,-0.06977055,-0.20891063,0.030116215,0.34366992,0.21228689,-0.5237004,0.23876223,0.13920814,0.1339772,0.4610755,-0.29123968,-0.044106174,-0.6313874,-0.0043285233,0.1960033,
-0.03389221,-0.72054416,0.16333497,-0.042854257,0.059753098,-0.3597119,-0.026923114,0.05895499,-0.047531325,-0.023968998,-0.58143574,0.026640084,-0.094825506,0.12632565,0.16509368,0.051379245,
0.75586593,-0.8198129,0.38873136,-0.88807034,1.6968896,-0.1160205,-0.24075231,0.20829564,-0.09652646,-0.6466526,-0.86295664,-0.1882778,0.31923103,-0.6851323,1.4440845,-0.5340283,
0.41502723,-0.3749275,0.009016396,-0.3526056,0.47962892,0.04808953,-0.4184285,0.42699113,-0.012651391,-0.24882299,-0.051178917,-0.15823577,0.07617147,-0.38273257,0.115449145,0.12519531,
-0.41364077,0.8128909,-0.8342138,-0.3790201,-0.2947731,-0.9805708,0.35447073,0.37306225,2.177009,0.35099366,-0.4417333,1.0555075,-0.33019027,-0.36370146,-0.5351923,-0.58669204,
-0.27418366,-0.22197014,1.651412,-0.29879957,-0.5051609,-0.3577117,-0.39755908,-0.38467875,-0.060774934,-0.14297324,-0.4151408,0.18374343,-0.85339946,2.5599837,0.26229322,1.1417779,
0.020442743,0.123933144,0.097199,0.0048708646,-0.14472196,0.06961215,0.06518898,-0.033285253,-0.055375356,0.013855859,0.09944281,0.059209082,0.02374426,-0.06284916,0.0010005932,-0.30428794,
0.15962495,0.082001716,-0.54820204,0.025293117,0.4113403,0.21535851,-0.42308292,0.45062467,0.4288621,0.26709193,0.7175463,-0.51896214,-0.16372798,-0.7315954,-0.96353644,0.31532365,
-0.2708634,-0.017504767,-0.32537454,0.24626425,-0.002742189,0.026743272,0.04194681,-0.026544062,-0.00046491867,-0.0043383134,-0.04104114,-0.15851451,0.29581892,0.05885009,-0.4272632,0.06879467,
0.5783201,-0.46470863,-0.6665565,-0.89145374,0.16927561,0.5603662,-0.17846857,1.0458962,0.29875946,-0.2621376,0.90725446,-0.060121763,-1.1865654,-0.17268208,-0.70445323,0.68321264,
-0.08268569,-0.38084316,0.09999034,-0.12641372,0.07876116,-0.22354972,-0.023404783,0.11437168,-0.015367782,-0.11484928,-0.56229836,0.028259171,-0.030219074,0.14054008,0.077281654,0.071490884,
1.0058079,-0.57098836,-0.83074343,-0.42321908,0.24929543,0.95598584,-0.25040567,1.8983582,0.17888847,-0.25462186,1.9989723,-0.24107847,-0.7971763,-0.063789815,-0.6157955,0.8372161,
0.11207065,0.113003924,-0.05815468,0.07952689,0.12895097,-0.8644598,-0.3944256,-0.19678205,-0.10602404,0.10190479,0.17303279,-0.54194474,0.35159633,-0.39999965,0.033409,-0.6382332,
-0.13334407,0.21289682,-0.11455529,-0.018260801,0.041980334,-0.35698646,0.12627013,0.24031605,0.8755038,0.23814248,-0.0034178288,0.2834552,-0.0868694,-0.06093291,-0.10995787,-0.3795197,
-1.2293814,0.15464024,-1.0015049,1.761536,0.75136644,-0.3124965,-0.27273813,0.04616208,0.80769265,2.7676883,0.33075854,-0.12201016,2.3211834,-0.27759138,-1.3012753,-0.14294022,
-0.062928,-0.05734538,-0.10453301,0.2895125,0.01209243,0.070945,0.053854067,-0.023736393,-0.019378128,-0.022428002,-0.010784471,-0.15744765,0.1769247,0.075690895,-0.11915368,0.08902325,
0.012339896,-0.80849713,0.18117663,0.016788926,0.1312374,-0.5651768,-0.020505188,0.03905361,-0.00083440624,-0.029540043,-0.7365907,0.033132218,-0.083520666,0.13568415,0.24995756,0.046274684,
0.82992107,-0.32981205,-0.34487572,-0.32913524,0.24696395,0.5177945,-0.480269,1.6956347,0.16573563,-0.0936797,0.9629394,0.0773107,-0.43962723,-0.32503223,-0.32342514,0.77392054,
0.60015607,0.57112414,-0.81443983,-0.9129669,-0.35367894,-0.37431937,0.9009102,-0.6685528,0.1493736,-0.5865953,-0.36346158,0.5285145,0.4417163,0.5414152,-0.5677928,-0.4053455,
