-0.17080864,-0.11352803,-0.12920111,-0.058155823,0.15007208,-0.042246856,0.313455,-0.03893123,0.034993462,-0.069346555,0.035439514,0.033224784,0.12177087,-0.06208155,-0.04776917,0.030056164,0.120797716,0.19480872,0.057391893,0.28566524,-0.5081967,0.20293505,0.027821332,0.11941245,0.039460666,-0.00077842176,0.054528773,-0.116420984,-0.03570224,-0.11096501,-0.23812854,-0.020068416,0.11123014,0.04710722,0.3793156,0.29592773,0.010405727,0.11997026,-0.14546943,-0.036918186,-0.120006226,0.25354508,-0.018219007,-0.055411767,0.23979972,-0.023762679,0.07992119,-0.2525518,0.070299394,-0.07587243,0.59644765,-0.016459296,-0.011124846,-0.047387104,-0.039338432,-0.043635074,-0.041407354,0.0013590046,-0.036577795,0.06229228,-0.13006628,0.045593582,0.10474975,-0.1191218,-0.21957082,0.037745174,-0.06619811,-0.069837116,-0.010110256,0.05979441,0.05093321,0.09224002,-0.106131166,0.007332744,-0.031513195,0.38549238,-0.07477282,0.1263426,-0.15477973,0.01809907,-0.049380157,-0.1647804,-0.33242133,-0.046973605,0.1329447,0.15128568,0.086730525,0.0060241823,-0.0154239535,0.21104226,-0.09055495,-0.017701402,-0.21322122,0.06679085,0.025670879,-0.02318465,-0.03881044,-0.11473845,0.038135268,0.35593995,0.53068715,0.014390954,0.29496315,-0.32481012,0.09528287,-0.13549249,0.21928994,0.0023117603,0.069163926,0.070046954,-0.0293241,-0.077534534,-0.2999512,-0.062232673,0.22102584,-0.049816247,0.017061412,-5.004555e-05,-0.05797009,-0.28855097,-0.010459815,-0.07592255,0.2865822,0.29024538,-0.0159729,-0.3558577,-0.0058457167,-0.011399791,
-0.21869501,-0.13521676,-0.2071235,-0.022546483,0.087388575,0.02443369,0.055760007,0.03432084,-0.037665613,0.040152278,0.041688107,-0.001223719,0.0022468218,0.056936912,0.011120157,0.01626487,0.17434253,0.27571014,0.2949019,0.15019752,-0.5568032,-0.20730855,0.041723654,0.13614777,-0.06739134,0.0047805444,0.052800458,-0.10044886,0.03189162,-0.11209259,-0.50116485,-0.04555439,0.108891994,-0.029868064,0.12692069,0.27021876,0.021342479,0.13696246,0.06901211,-0.0037685093,-0.1800299,0.2022462,-0.05638037,-0.1817204,0.21879476,-0.05607719,-0.014698508,-0.18819712,-0.06557196,0.035851642,0.089841254,0.030176677,0.054268826,-0.100818306,0.042525634,0.008181243,-0.15031576,-0.29124066,0.059474,0.009401018,-0.26485443,-0.0048262263,0.033281352,-0.15187854,-0.25382614,0.078571685,-0.0371097,-0.019794282,-0.095548145,0.05692645,0.045908146,0.10297531,-0.20518318,0.011974609,-0.016877798,0.1604398,-0.036205024,0.07228859,-0.07455203,-0.049434524,-0.06517695,-0.09740655,-0.38009515,-0.07723585,0.19021687,0.11040986,0.060639646,-0.35628527,-0.071325034,0.53073406,-0.28815088,-0.039303713,-0.16741392,0.071953475,0.04956301,0.2832297,-0.06448443,-0.2903659,0.0047083404,-0.24513553,0.6377999,0.032083716,0.15845318,-0.28792,0.037057985,-0.21842705,0.28598586,0.056885183,-0.044953685,0.04239149,0.0005721897,0.05474732,-0.5172766,-0.10932882,0.20153154,-0.12290428,0.041399848,0.03384773,-0.15380292,-0.20060161,0.45767552,0.0006120117,0.48460153,0.2600742,0.012967088,-0.29854575,-0.37440214,0.04087606,
-0.11360483,-0.14864558,-0.22046314,-0.054481655,0.10445821,0.06558474,0.037988372,0.040221013,0.026374154,0.018461926,-0.2330731,-0.0024306835,0.01859047,-0.0974027,0.03241734,-0.06824518,-0.10278998,0.26315045,0.45971406,0.1954875,-0.5038522,-0.31343412,0.045196697,0.2285964,-0.060508158,-0.08399547,-0.049483642,0.016249876,-0.04652123,-0.09162904,-0.20392658,-0.012298683,0.08019806,-0.18723941,0.2961725,0.32030767,0.2054364,0.42217892,0.2586943,0.041655358,-0.26910114,0.52282137,-0.05397975,-0.2837403,0.13411194,0.045538902,-0.057962965,-0.22288747,-0.002457001,0.024551995,0.11401463,-0.06454602,0.15002398,-0.1604943,0.031682134,0.036689132,-0.08504479,-0.30975643,0.011808027,0.049184214,-0.247181,0.066290766,-0.06737007,-0.098832965,-0.28366604,-0.00794424,0.055693734,-0.0762819,-0.16283527,0.1016499,0.12957083,0.05961311,-0.12531193,-0.015430263,0.007744987,0.63549757,-0.1642513,0.08925602,-0.13237457,-0.23921591,-0.03511055,-0.22016981,-0.4733214,-0.055914827,0.3632139,0.08066503,-0.117584646,-0.19760346,-0.19925895,0.57186955,-0.3369247,-0.12009455,0.11091282,0.07258816,0.06209457,0.32242736,0.02573955,0.4673162,0.022745704,-0.5178945,0.53986233,0.057366002,0.04010257,-0.28817365,0.037722684,-0.14812683,0.51813525,-0.03279835,-0.08175922,0.0070414776,-0.28301957,-0.017086975,-0.38164577,-0.07890487,0.23823433,-0.075991236,0.0063996967,-0.020731447,-0.06260454,-0.2181468,0.70247483,-0.1888931,0.5586767,-0.01905389,-0.0135673415,-0.27494162,-0.06384613,-0.035893507,
0.024581688,-0.32865378,-0.5091109,0.12298829,0.00090297917,-0.024097703,0.29413843,-0.055668075,-0.0014805355,-0.0637936,-0.29213494,-0.20804891,0.06570263,-0.13750224,-0.2168504,-0.2111209,-0.30149612,0.12639518,0.52243996,0.21115156,-0.7799059,-0.1632259,0.07409525,0.13010019,-0.072346516,0.07988516,-0.37081173,0.119494885,0.112558484,-0.4287108,-0.3643111,-0.09513863,0.07142934,-0.27792725,0.30397207,0.39485037,-0.17929006,-0.0035193719,0.40270427,-0.18018906,-0.5479913,0.4610078,-0.1488006,-0.12182173,0.28732857,0.13018264,-0.2771662,-0.102397166,-0.26845044,-0.022596102,0.3091246,-0.044259988,-0.06057116,-0.056296125,-0.05653678,-0.32391897,0.03959257,-0.35340148,0.035151873,-0.11919764,-0.5879713,0.06108319,-0.15216124,-0.11164831,-0.3455102,-0.19526476,-0.047988646,-0.07148702,-0.20883185,0.10134088,0.30709276,0.14696948,-0.24005088,-0.13254458,-0.05530235,0.8909593,-0.33832175,-0.0630065,-0.1285485,-0.26114145,-0.17440471,-0.37254286,-0.68480325,-0.18554592,-0.047469977,0.055524025,-0.101358086,-0.2830459,-0.07590537,-0.042932417,-0.23577152,-0.32221705,-0.24688007,0.025404966,-0.15483288,0.33931988,-0.14955468,0.75601363,-0.15239497,-0.61122924,-0.08825281,-0.56179065,-0.32697478,-0.3257233,-0.20528825,0.5017516,0.1930753,-0.32145807,-0.017813418,0.23953438,-0.52929276,0.04636868,-0.32551327,-0.08449777,0.07628925,-0.00443397,-0.14825702,-0.07392912,-0.3708459,-0.51614904,0.3814117,-0.18427446,0.18537392,-0.17510526,0.038687248,0.10205123,0.3150647,-0.07082555,
-0.009746813,-0.24181665,-0.32511434,0.18721314,0.20425713,-0.022827148,0.26935425,-0.10266085,0.02382477,0.020476041,0.10010348,-0.13684092,0.29164377,-0.11423981,-0.21470705,-0.25361764,-0.30253077,0.20729376,0.37577063,0.100852266,-0.6239098,0.0688279,0.1659183,-0.106167205,-0.31006217,-0.032872375,-0.37482733,0.031992037,0.1028452,-0.3643571,-0.4666304,-0.14668907,0.086306944,-0.1392856,0.5140446,0.36439088,-0.37136194,-0.4219508,0.36129993,-0.25072423,-0.5136887,0.19101384,-0.11981703,-0.118668325,0.35722408,0.0676818,-0.2592098,-0.12618464,-0.29698855,-0.08904474,0.43395266,0.002130516,-0.32235947,0.13835399,-0.0580071,-0.4652913,0.63270706,0.032664504,-0.1685167,-0.060937062,-0.5728088,-0.03785032,-0.28600323,-0.10533886,-0.43273786,-0.191514,-0.018520562,-0.14618844,-0.2353696,0.010931882,0.25471103,-0.15369801,-0.17072715,-0.11487274,-0.0075567137,0.8687334,-0.06314212,-0.08446455,-0.12500603,-0.35133296,-0.17012392,-0.2093755,-0.46598563,-0.26327565,-0.2681598,-0.14950703,-0.10970038,-0.42838582,-0.08482561,-0.27465862,-0.2336413,-0.76510453,-0.59786403,0.056892943,-0.21880853,0.40384084,-0.12707052,0.12460927,-0.048996042,-0.8366109,-0.20892645,-0.7901021,-0.45304435,-0.2977621,-0.2392523,0.3652118,0.43845013,-0.15761454,-0.13270208,0.24829279,-0.4567246,0.048886083,-0.12851614,-0.09579445,0.04806473,-0.024375308,-0.0721984,-0.2714757,-0.45753205,-0.8214263,0.29658866,0.018329198,0.04171617,-0.28501603,-0.19079673,0.21593317,0.27767596,-0.15636896,
-0.2494098,-0.12323145,-0.42377135,0.13232598,0.11045708,-0.07600092,0.42326495,-0.10375903,0.063635565,0.01834094,0.06096834,-0.14772898,0.5009444,-0.07540148,-0.061070956,-0.044143517,-0.43333504,0.20252033,0.49371418,0.07155619,-0.9650292,-0.26753545,0.07502173,-0.00047236212,-0.56691486,0.10228264,-0.1916029,0.3680815,-0.14780037,-0.44412673,-0.8170134,-0.2122714,-0.0064110435,-0.2515312,0.51789725,0.43039933,-0.5595658,-0.20371485,0.46992245,-0.11821715,-0.27232316,0.43405765,-0.24855788,-0.12640694,0.28661597,0.11290682,-0.4357536,-0.76101685,-0.17907721,0.08897868,0.22964023,-0.18576285,-0.33325192,0.41518664,-0.21313521,-0.40389657,0.6026053,0.24034594,-0.08496783,-0.12236076,-0.5559078,-0.05931333,-0.17313984,-0.08384855,-0.7736827,-0.3231263,-0.043332923,-0.2761443,-0.30472538,0.018922186,0.25525975,-0.2387239,-0.109508336,-0.25620356,0.11058642,0.89639944,-0.11909501,-0.09791132,-0.30904302,-0.33678168,-0.2881134,-0.3285832,-0.92041236,-0.1587062,-0.34531647,-0.21210498,-0.38161132,-0.4257331,-0.3152695,-0.14734888,-0.24896517,-0.9517654,-0.8177288,-0.012044726,-0.40865454,0.38696668,-0.12822326,-0.27482438,-0.09163104,-0.394429,-0.2716912,-0.6078113,-0.4669261,-0.3161792,-0.17010924,0.2136674,0.47922075,-0.03496459,-0.16477954,-0.02942015,0.060390152,0.075421266,-0.31766847,-0.12111799,0.0007623828,-0.099109806,-0.15562272,-0.21152107,-0.33140093,-0.8792094,0.63076544,-0.057346903,0.1625814,-0.37388593,-0.14460178,0.32276648,-0.09798713,-0.09604833,
-0.07459797,0.04078201,-0.54157543,0.08601026,0.14139037,-0.13177308,0.04686597,-0.097860225,-0.06940941,-0.046351742,-0.010822891,0.078345425,0.47452116,-0.3078144,-0.1353499,-0.15673009,-0.30530047,0.22801328,0.452105,0.113563046,-1.260458,-0.33219495,0.0054870667,0.09750045,-0.52629817,-0.117961325,0.037462678,-0.15708555,-0.27708483,-0.15530372,-0.7994354,-0.088293254,0.023020219,-0.33396938,0.030535396,0.1805726,-0.39004856,-0.07773268,0.43034723,-0.028420983,-0.3473627,0.21232043,-0.26188502,-0.09796919,0.2250767,0.20343524,-0.45572948,-0.71919435,-0.098415814,-0.00082045747,-0.05948821,-0.13831943,-0.19661956,0.447805,-0.025629347,-0.450885,0.39902285,0.21979222,-0.09197016,-0.084531166,-0.534726,0.023196142,-0.08026272,0.019346302,-0.89826494,-0.42893448,-0.16422749,-0.18106757,-0.3966492,-0.050217588,0.5204226,-0.23050684,0.24692413,-0.40175566,0.03166326,0.6211502,0.26584655,-0.054296225,-0.23169559,-0.68654096,-0.15616888,-0.32052958,-1.3704478,-0.14229305,-0.24225563,0.09367317,-0.476701,-0.060192954,-0.19400828,0.006815895,-0.23005508,-0.953738,-0.8662124,0.12671222,-0.36838663,0.22726443,-0.04676977,-0.39423245,-0.118253335,0.20557883,-0.35948327,-0.8746541,-0.3173496,-0.48485458,-0.23412256,0.44469294,0.43472567,-0.20778254,-0.009492363,-0.29302686,0.19278288,-0.03620874,-0.63121307,-0.109311566,0.13771665,-0.1628232,-0.1861658,-0.24363123,-0.2738122,-0.70377046,0.65408504,-0.03696732,0.011812074,-0.5010179,-0.18477188,0.28635305,-0.28123185,-0.20434582,
-0.043902945,0.05102012,-0.68850094,0.01758463,-0.0066973614,-0.11292641,0.2497652,-0.08089722,-0.083641835,-0.16642088,-0.07199293,0.0027908753,0.20762469,-0.1501202,-0.033120688,-0.04620387,-0.43888545,0.1343127,0.30041295,0.23232709,-1.4561667,0.035824846,-0.048298802,0.30557397,-0.20611684,-0.16452137,0.13704781,-0.24190862,-0.40099835,-0.34670857,-0.86311847,-0.23195674,-0.08467469,-0.44125143,-0.28868285,0.047113594,-0.2925389,-0.33121452,0.09717837,-0.22724618,-0.533587,0.12922898,-0.43818662,-0.1526486,0.09910897,0.23245737,-0.46913844,-0.5317019,-0.16954352,0.09378646,0.08783721,-0.16092163,-0.35139543,0.08503296,-0.15107231,-0.40481555,0.304855,0.20127973,-0.2476909,-0.2870733,-0.5471593,0.032864656,-0.21293865,-0.081078045,-0.88509434,-0.54621303,-0.2260654,-0.34612018,-0.4440154,-0.112703085,0.39886808,-0.15435901,-0.0031186282,-0.5131465,0.12260314,0.6211503,0.46022743,0.3620035,-0.18262187,-0.89985514,-0.21776146,-0.3486501,-1.3578511,-0.14632337,-0.20054089,0.16202952,-0.43690827,0.43262503,-0.31611207,0.34465456,-0.2160117,-0.9818624,-0.8780691,-0.12185828,-0.28292224,0.34262973,-0.019915542,-0.58208174,-0.10337558,0.34230995,-0.12458213,-0.6448825,-0.29589155,-0.3860394,-0.31405082,0.42004955,0.3455609,-0.28767884,-0.04394761,-0.17384648,0.19262917,-0.066902086,-0.6921044,-0.099751584,0.037745025,-0.07667553,-0.21932688,-0.1261172,-0.43965065,-0.39212033,0.5154657,0.08904842,0.13970484,-0.63712263,-0.33894125,0.38900307,-0.22237708,-0.23339638,
0.25990757,-0.12636513,-0.68258166,-0.09252592,0.0024297428,-0.19121678,0.08734559,-0.08269016,0.01797532,-0.1424459,-0.09544986,-0.093405105,0.38732702,-0.1491263,-0.06687951,-0.058528893,-0.6572768,0.05689305,0.1729183,0.14786324,-1.1271025,0.1359541,-0.013016987,0.21660337,-0.10879956,0.011316468,-0.2308256,-0.26768157,-0.31012765,-0.47113004,-0.7661187,-0.1352011,-0.2677627,-0.3637308,0.43400776,-0.17503808,-0.31522983,-0.40775692,0.27062318,0.0031029317,-0.52379316,0.14547992,-0.2946584,0.013668384,-0.029441139,-0.13440834,-0.53123343,0.015682738,-0.20351662,-0.15409407,0.073989436,-0.24511318,-0.37448025,0.030212872,-0.16060297,-0.4195398,0.2897114,0.2548717,-0.76662594,-0.3662425,-0.66986644,-0.0649349,-0.22833487,-0.15323122,-0.85266995,-0.5954911,-0.16993886,-0.5216687,-0.67901945,-0.36865667,0.21893726,-0.34090823,-0.07253531,-0.29496825,0.20333493,0.86325216,0.3232015,0.45527512,-0.22986318,-0.554822,-0.4312782,-0.22145411,-1.3958441,-0.14540106,-0.36577904,-0.06451934,-0.695515,0.5227038,-0.11937822,0.3355454,-0.43170175,-1.0183444,-0.7310043,-0.15733786,-0.3318619,0.36612967,-0.20314561,-0.7017483,-0.03727032,-0.06832506,-0.4626116,-0.35312694,-0.38190627,-0.3195421,-0.36701363,0.3145827,0.17009921,-0.65415573,-0.09310112,-0.24694929,-0.01225752,0.05537182,-0.444167,-0.31534827,-0.20272474,-0.03372442,-0.12606525,-0.20228909,-0.46022883,-0.025066035,0.24381581,0.07690497,0.3857113,-0.9377645,-0.20149031,0.52236205,-0.20917414,-0.27660888,
0.8768995,-0.45590457,-0.57268184,-0.17550199,0.17015041,-0.3158473,-0.14916734,-0.018492747,-0.025598438,-0.29328582,-0.25745046,0.029780906,0.45786512,-0.3460894,0.13237041,-0.04651193,-0.643984,0.0888277,-0.039222166,0.20631641,-0.98988193,0.26193428,-0.15844546,-0.10056672,-0.21556348,-0.024830518,-0.074220374,-0.2046619,-0.07796997,-0.57416975,-0.70434684,0.12935863,-0.36833346,-0.38050038,0.97424966,-0.24809445,-0.102823414,-0.6491708,0.17739744,-0.060079906,-0.5112794,-0.055226028,-0.47981414,-0.040188465,-0.084330335,-0.45944878,-0.38833553,0.9119905,-0.042051375,-0.22386803,0.18273368,-0.19444305,-0.28434786,-0.33346814,-0.11744609,-0.67954355,0.27347842,0.57599044,-0.20002854,-0.35835454,-0.54571146,-0.08663896,0.035297893,-0.319095,-0.96028346,-0.1696134,-0.02337116,-0.721793,-0.5312021,-0.43585676,0.24562408,-0.49120972,-0.022225654,-0.48493809,0.57446784,0.9833276,0.5399534,0.6213176,-0.20982319,-0.50082564,-0.41147828,-0.10456197,-1.5118831,-0.19440185,-0.84402084,-0.1371476,-0.45644546,0.2843086,0.0003136567,-0.08225113,-0.78775585,-1.046456,-0.451761,-0.2686606,-0.13725263,0.300494,-0.1347301,-0.53674376,-0.045410924,-0.45303714,-0.81334436,-0.10922024,-0.4429664,-0.53530085,-0.16785079,0.17268711,-0.40088856,-0.65938306,-0.06022754,-0.18794538,-0.16391033,-0.067557104,-0.4047587,-0.26634112,-0.33322507,0.32188904,-0.30865934,-0.10879345,-0.31877828,-0.14574191,0.22580671,-0.05828403,0.15830825,-0.81744283,-0.03323693,0.5203357,-0.1576665,-0.09966403,
